id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,country_name,iso_country,region_name,iso_region,local_region,municipality,gps_code,iata_code,local_code,home_link,last_updated
3429,KBTR,medium_airport,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70,United States,US,Louisiana,US-LA,LA,Baton Rouge,KBTR,BTR,BTR,,2018-09-15T18:52:59+00:00
3619,KJAN,medium_airport,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,346,United States,US,Mississippi,US-MS,MS,Jackson,KJAN,JAN,JAN,,2021-11-20T15:34:45+00:00
3466,KCRP,medium_airport,Corpus Christi International Airport,27.770399,-97.501198,44,United States,US,Texas,US-TX,TX,Corpus Christi,KCRP,CRP,CRP,,2021-11-20T15:35:15+00:00
3857,KRST,medium_airport,Rochester International Airport,43.908298,-92.5,1317,United States,US,Minnesota,US-MN,MN,Rochester,KRST,RST,RST,,2021-11-21T15:10:22+00:00
3629,KLAN,medium_airport,Capital City Airport,42.77870178,-84.58740234,861,United States,US,Michigan,US-MI,MI,Lansing,KLAN,LAN,LAN,,2008-06-13T14:30:04+00:00
3708,KMSO,medium_airport,Missoula International Airport,46.91630173,-114.0910034,3206,United States,US,Montana,US-MT,MT,Missoula,KMSO,MSO,MSO,,2010-01-23T11:28:00+00:00
3388,KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.33850098,-75.7233963,962,United States,US,Pennsylvania,US-PA,PA,Wilkes-Barre/Scranton,KAVP,AVP,AVP,http://www.flyavp.com/,2012-06-17T10:28:37+00:00
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47,United States,US,Massachusetts,US-MA,MA,Nantucket,KACK,ACK,ACK,,2010-01-23T11:27:45+00:00
3789,KPRC,medium_airport,Prescott International Airport - Ernest A. Love Field,34.654499,-112.419998,5045,United States,US,Arizona,US-AZ,AZ,Prescott,KPRC,PRC,PRC,,2021-11-20T15:32:33+00:00
3409,KBIS,medium_airport,Bismarck Municipal Airport,46.77270126,-100.7460022,1661,United States,US,North Dakota,US-ND,ND,Bismarck,KBIS,BIS,BIS,http://bismarckairport.com/,2008-06-13T14:30:04+00:00
3467,KCRW,medium_airport,Yeager Airport,38.3731,-81.593201,981,United States,US,West Virginia,US-WV,WV,Charleston,KCRW,CRW,CRW,,2021-11-20T16:31:05+00:00
3557,KGJT,medium_airport,Grand Junction Regional Airport,39.126663,-108.529387,4858,United States,US,Colorado,US-CO,CO,Grand Junction,KGJT,GJT,GJT,http://www.gjairport.com/,2021-10-13T10:57:04+00:00
3770,KPHF,medium_airport,Newport News Williamsburg International Airport,37.131901,-76.492996,42,United States,US,Virginia,US-VA,VA,Newport News,KPHF,PHF,PHF,,2022-10-22T16:30:49+00:00
20105,KHXD,medium_airport,Hilton Head Airport,32.2244,-80.697502,19,United States,US,South Carolina,US-SC,SC,Hilton Head Island,KHXD,HHH,HXD,https://www.hiltonheadairport.com/,2024-04-03T17:53:11+00:00
20578,KMVY,small_airport,Martha's Vineyard Airport,41.39310074,-70.61430359,67,United States,US,Massachusetts,US-MA,MA,Martha's Vineyard,KMVY,MVY,MVY,,2010-09-24T19:19:43+00:00
3530,KFLG,medium_airport,Flagstaff Pulliam International Airport,35.1385,-111.670998,7014,United States,US,Arizona,US-AZ,AZ,Flagstaff,KFLG,FLG,FLG,,2021-11-21T15:10:54+00:00
3535,KFNT,medium_airport,Bishop International Airport,42.9654007,-83.74359894,782,United States,US,Michigan,US-MI,MI,Flint,KFNT,FNT,FNT,,2008-06-13T14:30:04+00:00
3571,KGTF,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,3680,United States,US,Montana,US-MT,MT,Great Falls,KGTF,GTF,GTF,,2010-01-23T11:27:52+00:00
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891,-122.8730011,1335,United States,US,Oregon,US-OR,OR,Medford,KMFR,MFR,MFR,,2008-06-13T14:30:04+00:00
3791,KPSM,medium_airport,Portsmouth International at Pease Airport,43.07789993,-70.82330322,100,United States,US,New Hampshire,US-NH,NH,Portsmouth,KPSM,PSM,PSM,,2009-12-14T10:39:21+00:00
3617,KIWA,medium_airport,Phoenix–Mesa Gateway Airport,33.3078,-111.654999,1382,United States,US,Arizona,US-AZ,AZ,Mesa,KIWA,AZA,IWA,https://www.gatewayairport.com/,2024-05-19T15:22:12+00:00
3925,KTOL,medium_airport,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,683,United States,US,Ohio,US-OH,OH,Toledo,KTOL,TOL,TOL,,2021-10-12T12:01:10+00:00
3933,KTVC,medium_airport,Cherry Capital Airport,44.74140167,-85.5821991,624,United States,US,Michigan,US-MI,MI,Traverse City,KTVC,TVC,TVC,,2008-06-13T14:30:04+00:00
3961,KNYL,medium_airport,Yuma International Airport / Marine Corps Air Station Yuma,32.650938,-114.609375,213,United States,US,Arizona,US-AZ,AZ,Yuma,KNYL,YUM,NYL,,2024-04-02T19:38:15+00:00
3368,KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144,United States,US,Georgia,US-GA,GA,Augusta,KAGS,AGS,AGS,,2021-11-20T15:40:33+00:00
3928,KTRI,medium_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,United States,US,Tennessee,US-TN,TN,Blountville,KTRI,TRI,TRI,,2022-09-17T22:53:50+00:00
3773,KPIA,medium_airport,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,660,United States,US,Illinois,US-IL,IL,Peoria,KPIA,PIA,PIA,,2021-11-20T15:42:11+00:00
3794,KPUB,medium_airport,Pueblo Memorial Airport,38.289101,-104.497002,4726,United States,US,Colorado,US-CO,CO,Pueblo,KPUB,PUB,PUB,,2021-07-31T17:03:20+00:00
3505,KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548,United States,US,Colorado,US-CO,CO,Eagle,KEGE,EGE,EGE,http://www.eaglecounty.us/airport/,2015-07-27T15:08:23+00:00
3518,KEVV,medium_airport,Evansville Regional Airport,38.03699875,-87.53240204,418,United States,US,Indiana,US-IN,IN,Evansville,KEVV,EVV,EVV,,2010-09-24T10:24:09+00:00
3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.23490143,-85.55210114,874,United States,US,Michigan,US-MI,MI,Kalamazoo,KAZO,AZO,AZO,,2008-06-13T14:30:04+00:00
19320,KATW,medium_airport,Appleton International Airport,44.258099,-88.519096,918,United States,US,Wisconsin,US-WI,WI,Appleton,KATW,ATW,ATW,http://atwairport.com/,2024-04-03T18:45:25+00:00
21065,KSGU,medium_airport,St George Regional Airport,37.036389,-113.510306,2941,United States,US,Utah,US-UT,UT,St George,KSGU,SGU,SGU,https://www.flysgu.org,2022-03-04T16:02:31+00:00
3419,KBMI,medium_airport,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,871,United States,US,Illinois,US-IL,IL,Bloomington/Normal,KBMI,BMI,BMI,,2021-11-20T15:38:55+00:00
3465,KCPR,medium_airport,Casper-Natrona County International Airport,42.908001,-106.463997,5350,United States,US,Wyoming,US-WY,WY,Casper,KCPR,CPR,CPR,,2018-12-27T21:30:47+00:00
3929,KTTN,medium_airport,Trenton Mercer Airport,40.276699,-74.813499,213,United States,US,New Jersey,US-NJ,NJ,Ewing Township,KTTN,TTN,TTN,,2024-07-12T05:51:34+00:00
3561,KGPT,medium_airport,Gulfport Biloxi International Airport,30.407301,-89.070099,28,United States,US,Mississippi,US-MS,MS,Gulfport,KGPT,GPT,GPT,,2021-11-20T15:05:23+00:00
3681,KMGM,medium_airport,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,221,United States,US,Alabama,US-AL,AL,Montgomery,KMGM,MGM,MGM,http://www.flymgm.com/,2022-10-13T12:15:15+00:00
3459,KCMI,medium_airport,University of Illinois Willard Airport,40.039819,-88.276249,755,United States,US,Illinois,US-IL,IL,Savoy,KCMI,CMI,CMI,,2022-03-04T14:23:50+00:00
20193,KITH,medium_airport,Ithaca Tompkins Regional Airport,42.49100113,-76.45839691,1099,United States,US,New York,US-NY,NY,Ithaca,KITH,ITH,ITH,,2009-06-26T08:34:12+00:00
3882,KSHV,medium_airport,Shreveport Regional Airport,32.446602,-93.8256,258,United States,US,Louisiana,US-LA,LA,Shreveport,KSHV,SHV,SHV,,2018-09-15T19:00:21+00:00
3402,KBFL,medium_airport,Meadows Field,35.433601,-119.056999,510,United States,US,California,US-CA,CA,Bakersfield,KBFL,BFL,BFL,,2021-04-14T15:21:17+00:00
3363,KACY,medium_airport,Atlantic City International Airport,39.45759964,-74.57720184,75,United States,US,New Jersey,US-NJ,NJ,Atlantic City,KACY,ACY,ACY,,2008-06-13T14:30:04+00:00
5379,PAJN,medium_airport,Juneau International Airport,58.355,-134.576004,21,United States,US,Alaska,US-AK,AK,Juneau,PAJN,JNU,JNU,https://juneau.org/airport,2024-04-29T19:12:09+00:00
3948,KVPS,medium_airport,Destin-Fort Walton Beach Airport,30.4832,-86.525398,87,United States,US,Florida,US-FL,FL,Valparaiso,KVPS,VPS,VPS,http://www.flyvps.com/,2021-11-20T15:43:19+00:00
3455,KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,United States,US,Texas,US-TX,TX,College Station,KCLL,CLL,CLL,,2010-01-23T11:27:48+00:00
3678,KMFE,medium_airport,McAllen Miller International Airport,26.176141,-98.237965,107,United States,US,Texas,US-TX,TX,McAllen,KMFE,MFE,MFE,,2021-07-30T14:52:03+00:00
3510,KELM,medium_airport,Elmira Corning Regional Airport,42.15990067,-76.89160156,954,United States,US,New York,US-NY,NY,Elmira/Corning,KELM,ELM,ELM,,2008-06-13T14:30:04+00:00
3543,KFSM,medium_airport,Fort Smith Regional Airport,35.336601,-94.367401,469,United States,US,Arkansas,US-AR,AR,Fort Smith,KFSM,FSM,FSM,,2021-11-21T15:15:25+00:00
3606,KIDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744,United States,US,Idaho,US-ID,ID,Idaho Falls,KIDA,IDA,IDA,,2017-08-04T10:23:34+00:00
3654,KLSE,medium_airport,La Crosse Regional Airport,43.879002,-91.256699,655,United States,US,Wisconsin,US-WI,WI,La Crosse,KLSE,LSE,LSE,http://www.lseairport.com/,2022-02-11T17:33:48+00:00
3695,KMLI,medium_airport,Quad City International Airport,41.448502,-90.5075,590,United States,US,Illinois,US-IL,IL,Moline,KMLI,MLI,MLI,,2021-11-20T15:39:23+00:00
3893,KSMX,medium_airport,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,261,United States,US,California,US-CA,CA,Santa Maria,KSMX,SMX,SMX,,2021-10-15T21:34:41+00:00
3527,KGPI,medium_airport,Glacier Park International Airport,48.3105011,-114.2559967,2977,United States,US,Montana,US-MT,MT,Kalispell,KGPI,FCA,GPI,http://www.iflyglacier.com/,2009-01-11T20:53:20+00:00
3361,KACT,medium_airport,Waco Regional Airport,31.61129951,-97.23049927,516,United States,US,Texas,US-TX,TX,Waco,KACT,ACT,ACT,,2008-06-13T14:30:04+00:00
3476,KCYS,medium_airport,Cheyenne Regional Jerry Olson Field,41.155701,-104.811997,6159,United States,US,Wyoming,US-WY,WY,Cheyenne,KCYS,CYS,CYS,,2023-06-09T13:38:03+00:00
3599,KHVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12,United States,US,Connecticut,US-CT,CT,New Haven,KHVN,HVN,HVN,,2010-01-23T11:27:52+00:00
3884,KSJT,medium_airport,San Angelo Regional Mathis Field,31.35770035,-100.4960022,1919,United States,US,Texas,US-TX,TX,San Angelo,KSJT,SJT,SJT,,2008-06-13T14:30:04+00:00
21300,KUNV,medium_airport,State College Regional Airport,40.849374,-77.84852,1239,United States,US,Pennsylvania,US-PA,PA,State College,KUNV,SCE,UNV,http://universityparkairport.com/,2024-07-22T13:59:08+00:00
3845,KRFD,medium_airport,Chicago Rockford International Airport,42.1954,-89.097198,742,United States,US,Illinois,US-IL,IL,Chicago/Rockford,KRFD,RFD,RFD,,2021-11-20T15:46:22+00:00
3357,KABI,medium_airport,Abilene Regional Airport,32.41130066,-99.68190002,1791,United States,US,Texas,US-TX,TX,Abilene,KABI,ABI,ABI,,2011-09-03T02:33:57+00:00
20822,KPGD,medium_airport,Punta Gorda Airport,26.9202,-81.990501,26,United States,US,Florida,US-FL,FL,Punta Gorda,KPGD,PGD,PGD,http://www.flypgd.com/,2024-08-02T18:30:32+00:00
3553,KGFK,medium_airport,Grand Forks International Airport,47.949299,-97.176102,845,United States,US,North Dakota,US-ND,ND,Grand Forks,KGFK,GFK,GFK,http://www.gfkairport.com/,2016-12-13T09:15:59+00:00
3841,KRDD,medium_airport,Redding Municipal Airport,40.50899887,-122.2929993,505,United States,US,California,US-CA,CA,Redding,KRDD,RDD,RDD,,2010-01-23T11:28:05+00:00
3603,KIAG,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,589,United States,US,New York,US-NY,NY,Niagara Falls,KIAG,IAG,IAG,,2021-05-29T06:35:00+00:00
3746,KOGD,medium_airport,Ogden Hinckley Airport,41.19589996,-112.012001,4473,United States,US,Utah,US-UT,UT,Ogden,KOGD,OGD,OGD,http://flyogden.com/,2015-09-10T21:38:51+00:00
3442,KCDC,medium_airport,Cedar City Regional Airport,37.70100021,-113.098999,5622,United States,US,Utah,US-UT,UT,Cedar City,KCDC,CDC,CDC,,2008-06-13T14:30:04+00:00
3515,KERI,medium_airport,Erie International Tom Ridge Field,42.083127,-80.173867,732,United States,US,Pennsylvania,US-PA,PA,Erie,KERI,ERI,ERI,,2021-11-20T15:48:44+00:00
3525,KFAY,medium_airport,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,189,United States,US,North Carolina,US-NC,NC,Fayetteville,KFAY,FAY,FAY,,2021-02-26T17:02:58+00:00
19654,KDRO,medium_airport,Durango La Plata County Airport,37.151501,-107.753998,6685,United States,US,Colorado,US-CO,CO,Durango,KDRO,DRO,DRO,http://www.durangogov.org/airport/index.cfm,2024-04-03T00:40:30+00:00
3464,KCOU,medium_airport,Columbia Regional Airport,38.8181,-92.219597,889,United States,US,Missouri,US-MO,MO,Columbia,KCOU,COU,COU,,2019-08-14T08:20:26+00:00
3891,KSLN,medium_airport,Salina Municipal Airport,38.79100037,-97.65219879,1288,United States,US,Kansas,US-KS,KS,Salina,KSLN,SLN,SLN,,2008-06-13T14:30:04+00:00
3897,KSPI,medium_airport,Abraham Lincoln Capital Airport,39.844101,-89.677902,598,United States,US,Illinois,US-IL,IL,Springfield,KSPI,SPI,SPI,,2021-11-20T15:49:18+00:00
20870,KPSC,medium_airport,Tri Cities Airport,46.264702,-119.119003,410,United States,US,Washington,US-WA,WA,Pasco,KPSC,PSC,PSC,,2024-05-16T18:43:54+00:00
3756,KORH,medium_airport,Worcester Regional Airport,42.2673,-71.875702,1009,United States,US,Massachusetts,US-MA,MA,Worcester,KORH,ORH,ORH,,2021-10-06T17:46:21+00:00
3872,KSCK,medium_airport,Stockton Metropolitan Airport,37.893279,-121.238079,33,United States,US,California,US-CA,CA,Stockton,KSCK,SCK,SCK,http://www.sjgov.org/airport/,2024-04-02T22:03:37+00:00
3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.90679932,-97.42590332,22,United States,US,Texas,US-TX,TX,Brownsville,KBRO,BRO,BRO,,2008-06-13T14:30:04+00:00
3662,KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,938,United States,US,Virginia,US-VA,VA,Lynchburg,KLYH,LYH,LYH,,2022-06-15T08:15:15+00:00
3856,KROW,medium_airport,Roswell Air Center Airport,33.301601,-104.530998,3671,United States,US,New Mexico,US-NM,NM,Roswell,KROW,ROW,ROW,,2020-05-30T15:27:01+00:00
46530,KECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,69,United States,US,Florida,US-FL,FL,Panama City Beach,KECP,ECP,ECP,http://iflybeaches.com,2022-03-14T11:31:42+00:00
3702,KMOT,medium_airport,Minot International Airport,48.25939941,-101.2799988,1716,United States,US,North Dakota,US-ND,ND,Minot,KMOT,MOT,MOT,,2008-06-13T14:30:04+00:00
3843,KRDM,medium_airport,Roberts Field,44.254101,-121.150002,3080,United States,US,Oregon,US-OR,OR,Redmond,KRDM,RDM,RDM,,2024-08-22T16:02:05+00:00
3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.35409927,-95.40239716,544,United States,US,Texas,US-TX,TX,Tyler,KTYR,TYR,TYR,,2008-06-13T14:30:04+00:00
3614,KIPT,medium_airport,Williamsport Regional Airport,41.242126,-76.92245,529,United States,US,Pennsylvania,US-PA,PA,Williamsport,KIPT,IPT,IPT,,2024-04-03T17:46:43+00:00
20890,KPVU,medium_airport,Provo-Utah Lake International Airport,40.2192,-111.723,4497,United States,US,Utah,US-UT,UT,Provo,KPVU,PVU,PVU,http://www.provo.org/city-services/airport,2021-07-31T17:04:52+00:00
3591,KHRL,medium_airport,Valley International Airport,26.22850037,-97.65440369,36,United States,US,Texas,US-TX,TX,Harlingen,KHRL,HRL,HRL,,2008-06-13T14:30:04+00:00
3582,KHLN,medium_airport,Helena Regional Airport,46.6068,-111.983002,3877,United States,US,Montana,US-MT,MT,Helena,KHLN,HLN,HLN,,2021-12-15T15:57:52+00:00
3555,KGGG,medium_airport,East Texas Regional Airport,32.38399887,-94.71150208,365,United States,US,Texas,US-TX,TX,Longview,KGGG,GGG,GGG,,2008-06-13T14:30:04+00:00
3697,KMLU,medium_airport,Monroe Regional Airport,32.510899,-92.037697,79,United States,US,Louisiana,US-LA,LA,Monroe,KMLU,MLU,MLU,,2022-03-17T18:25:42+00:00
3642,KLFT,medium_airport,Lafayette Regional Airport,30.205299,-91.987602,42,United States,US,Louisiana,US-LA,LA,Lafayette,KLFT,LFT,LFT,http://www.lftairport.com/Home,2021-11-20T15:05:56+00:00
3651,KLRD,medium_airport,Laredo International Airport,27.54380035,-99.46160126,508,United States,US,Texas,US-TX,TX,Laredo,KLRD,LRD,LRD,,2008-06-13T14:30:04+00:00
3664,KMBS,medium_airport,MBS International Airport,43.532902,-84.079597,668,United States,US,Michigan,US-MI,MI,Saginaw,KMBS,MBS,MBS,http://www.mbsairport.org/,2021-11-20T15:51:33+00:00
